#DataThief Tuesday 24-Sep-2019 6:08:45 PM
96.3986, 4364.1736
96.6903, 4364.2021
96.9821, 4364.2307
97.2738, 4364.2591
97.5655, 4364.2878
97.8572, 4364.3163
98.1489, 4364.3448
98.4405, 4364.3734
98.7332, 4339.9372
99.0249, 4339.9657
99.3175, 4315.5295
99.6101, 4291.0933
99.9019, 4291.1219
100.1945, 4266.6857
100.4862, 4266.7142
100.7788, 4242.278
101.0705, 4242.3066
101.3631, 4217.8704
101.6548, 4217.8989
101.9465, 4217.9275
102.2383, 4217.956
102.5309, 4193.5198
102.8226, 4193.5484
103.1143, 4193.5769
103.406, 4193.6055
103.6985, 4169.1693
103.9903, 4169.1978
104.2829, 4144.7616
104.5747, 4144.7902
104.8673, 4120.354
105.159, 4120.3825
105.4516, 4095.9463
105.7433, 4095.9748
106.0359, 4071.5387
106.3276, 4071.5672
106.6202, 4047.131
106.9119, 4047.1596
107.2045, 4022.7234
107.4963, 4022.7519
107.7889, 3998.3157
108.0806, 3998.3443
108.3732, 3973.9081
108.6649, 3973.9365
108.9566, 3973.9651
109.2492, 3949.529
109.5409, 3949.5575
109.8335, 3925.1213
110.1252, 3925.1499
110.4179, 3900.7137
110.7096, 3900.7422
111.0022, 3876.306
111.2939, 3876.3346
111.5856, 3876.3631
111.8782, 3851.9268
112.1699, 3851.9555
112.4625, 3827.5192
112.7542, 3827.5478
113.0469, 3803.1116
113.3386, 3803.1402
113.6303, 3803.1687
113.9229, 3778.7325
114.2146, 3778.761
114.5072, 3754.3249
114.7989, 3754.3534
115.0915, 3729.9172
115.3832, 3729.9458
115.675, 3729.9743
115.9676, 3705.5381
116.2593, 3705.5667
116.5518, 3681.1305
116.8436, 3681.159
117.1353, 3681.1876
117.4279, 3656.7513
117.7196, 3656.7799
118.0113, 3656.8084
118.304, 3632.3723
118.5957, 3632.4008
118.8874, 3632.4293
119.18, 3607.9931
119.4717, 3608.0217
119.7633, 3608.0502
120.056, 3583.6139
120.3477, 3583.6425
120.6395, 3583.6711
120.9321, 3559.2349
121.2238, 3559.2635
121.5154, 3559.292
121.8081, 3534.8558
122.0998, 3534.8843
122.3915, 3534.9129
122.6841, 3510.4767
122.9758, 3510.5053
123.2684, 3486.0691
123.5602, 3486.0976
123.8519, 3486.1262
124.1445, 3461.69
124.4362, 3461.7185
124.7279, 3461.7471
125.0205, 3437.3109
125.3122, 3437.3394
125.6038, 3437.3679
